Actual_DO,Actual_pH,Actual_BOD,Predicted_DO,Predicted_pH,Predicted_BOD,Actual_WQI,Predicted_WQI,Actual_Category,Predicted_Category
9.1,7.6,2.8,8.697333,7.7264194,2.390728,86.12857142857143,86.029076,Good,Good
8.8,8.2,2.4,8.500135,7.792118,2.4175136,84.45714285714286,84.60081,Good,Good
9.0,8.1,2.8,8.583245,8.0080805,2.4807277,83.4857142857143,83.71151,Good,Good
9.0,8.2,2.8,8.522373,8.080958,2.7306664,83.05714285714286,81.59519,Good,Good
9.4,7.4,2.8,8.569163,8.116829,2.7447681,88.48571428571428,81.5908,Good,Good
9.2,8.0,2.6,9.042903,7.7091255,2.6498225,86.11428571428573,86.276474,Good,Good
9.6,8.1,2.4,8.693758,8.093117,2.6457114,88.88571428571429,82.909744,Good,Good
9.6,8.3,2.6,8.917872,8.114052,2.5234134,86.82857142857142,84.67438,Good,Good
9.6,8.1,2.4,8.924256,8.150242,2.6587555,88.88571428571429,83.73915,Good,Good
7.4,7.45,1.4,7.595346,7.6879354,1.9478494,86.67142857142856,83.34134,Good,Good
7.6,7.62,1.5,7.0779886,7.634499,2.0422075,86.34285714285714,80.41742,Good,Good
8.1,7.78,1.1,7.292906,7.6574383,1.8872181,90.55714285714285,82.32364,Excellent,Good
7.5,7.4,1.4,7.438401,7.6868367,1.698564,87.38571428571427,84.05704,Good,Good
7.3,7.56,1.8,7.150756,7.6499357,2.008809,83.3,80.91549,Good,Good
7.3,7.69,1.3,7.269641,7.615059,1.9108353,85.74285714285715,82.24723,Good,Good
7.2,7.92,1.8,7.2588615,7.554398,1.5111873,81.25714285714285,84.8512,Good,Good
8.6,7.28,1.2,7.250249,7.563724,1.6027017,94.6,84.21908,Excellent,Good
8.5,8.14,1.6,7.6971726,7.447803,1.3587463,88.0142857142857,88.41423,Good,Good
8.5,7.43,1.5,7.6720004,7.6646376,1.4363925,91.65714285714286,86.8932,Excellent,Good
8.4,7.05,1.1,7.662552,7.572839,1.5572693,95.18571428571428,86.51412,Excellent,Good
8.4,8.2,1.0,7.615754,7.5022135,1.5335258,90.85714285714286,86.72527,Excellent,Good
7.7,7.71,1.2,7.7782493,7.7478194,1.6158395,88.25714285714285,85.99127,Good,Good
7.4,7.75,1.6,7.4826818,7.739576,1.6243153,84.18571428571428,84.49791,Good,Good
7.2,7.36,1.5,7.373117,7.696859,1.7595322,85.45714285714286,83.32186,Good,Good
7.5,7.87,1.5,7.2498198,7.6659217,1.874497,84.77142857142857,82.14817,Good,Good
7.4,7.29,1.3,7.3068337,7.655193,1.6727855,87.95714285714286,83.68949,Good,Good
7.2,7.63,1.8,7.367864,7.6163154,1.697338,82.5,84.01394,Good,Good
7.2,7.63,1.8,7.2848763,7.608582,1.7666664,82.5,83.21617,Good,Good
6.9,7.99,1.7,7.264752,7.5846524,1.7233634,80.05714285714285,83.47793,Good,Good
7.8,7.89,1.2,7.088582,7.633314,1.6400355,87.98571428571428,82.888504,Good,Good
8.8,8.01,1.9,7.334576,7.6119084,1.4674432,88.27142857142857,85.24576,Good,Good
8.2,7.37,1.8,7.734232,7.6713204,1.4633454,88.61428571428571,87.01401,Good,Good
8.5,7.62,1.2,8.134064,7.652939,1.5292343,92.64285714285714,88.6966,Excellent,Good
7.4,7.7,1.4,8.081103,7.666394,1.5150087,85.6,88.459496,Good,Good
7.0,7.72,1.3,7.3508687,7.60109,1.5858412,84.11428571428571,84.6632,Good,Good
7.6,7.74,1.1,7.141901,7.6148806,1.5812759,88.22857142857143,83.58665,Good,Good
7.4,7.71,2.2,7.3395853,7.5740504,1.4229476,80.75714285714285,85.70003,Good,Good
8.0,7.73,1.6,7.258512,7.5406055,1.7145662,87.27142857142857,83.68828,Good,Good
7.9,7.61,1.2,7.47739,7.5682173,1.5260941,89.68571428571428,85.79517,Good,Good
7.9,7.61,1.2,7.4619026,7.5593433,1.4320526,89.68571428571428,86.320015,Good,Good
7.2,7.68,1.7,7.4380665,7.553305,1.4321454,82.88571428571429,86.22616,Good,Good
7.8,7.96,1.4,7.23897,7.5535135,1.5929719,86.48571428571428,84.264824,Good,Good
7.4,7.45,1.3,7.4230776,7.626878,1.4824197,87.27142857142857,85.534256,Good,Good
9.5,8.0,2.5,7.2846036,7.5336757,1.4878672,88.21428571428572,85.20863,Good,Good
7.4,7.59,1.4,7.226601,7.7154503,1.6768439,86.07142857142857,83.00573,Good,Good
7.3,7.32,2.3,7.3152246,7.65468,1.7415416,81.32857142857144,83.321106,Good,Good
7.7,7.48,1.3,7.293048,7.588534,1.9586256,88.64285714285714,82.1912,Good,Good
7.5,7.52,1.6,7.401355,7.597091,1.675984,85.67142857142858,84.39191,Good,Good
7.8,8.1,1.6,7.3737617,7.59405,1.7505705,84.68571428571428,83.81946,Good,Good
8.3,7.67,1.4,7.4819036,7.6336913,1.6107973,90.22857142857143,85.02892,Excellent,Good
7.7,7.9,1.0,7.67477,7.5597773,1.4735627,88.64285714285714,87.13343,Good,Good
7.7,7.53,1.0,7.3597193,7.6212635,1.4832273,90.22857142857143,85.23668,Excellent,Good
7.8,7.47,2.5,7.356721,7.547621,1.4527225,81.9857142857143,85.72032,Good,Good
7.4,7.92,1.7,7.269777,7.540984,1.8350204,82.85714285714286,83.020256,Good,Good
8.9,7.84,1.4,7.304121,7.5889544,1.6226418,92.5,84.260666,Excellent,Good
8.7,7.36,1.7,7.921682,7.6074123,1.4344007,91.75714285714285,88.39882,Excellent,Good
7.5,7.83,1.1,7.384114,7.5836167,1.5473795,87.34285714285713,85.135086,Good,Good
7.5,7.38,2.3,7.3365855,7.622883,1.4592438,82.07142857142857,85.25797,Good,Good
7.3,7.52,1.3,7.4059353,7.570231,1.8907839,86.47142857142858,83.24113,Good,Good
7.6,7.32,2.0,7.301303,7.5779977,1.5769553,84.62857142857143,84.56765,Good,Good
8.1,7.53,1.2,7.4885488,7.5591125,1.7829895,91.02857142857142,84.34862,Excellent,Good
7.7,7.61,1.6,7.6364093,7.535467,1.4578681,86.28571428571428,87.139984,Good,Good
8.4,7.7,1.7,7.43649,7.499296,1.5088683,88.8,85.9894,Good,Good
7.9,7.65,1.4,7.665349,7.5136333,1.4617207,88.3142857142857,87.35514,Good,Good
7.6,7.68,1.6,7.4895134,7.520196,1.4569893,85.4857142857143,86.47622,Good,Good
9.6,7.85,1.7,7.3502636,7.5271516,1.5382965,94.15714285714286,85.262314,Excellent,Good
8.9,7.31,1.8,8.619767,7.6772103,1.4057636,92.37142857142858,91.76193,Excellent,Excellent
7.3,7.98,1.3,7.3334484,7.5660205,1.8237021,84.5,83.299225,Good,Good
7.1,7.17,1.1,7.225838,7.6707263,1.6450675,88.17142857142858,83.38425,Good,Good
7.8,7.52,1.6,7.1759014,7.503323,1.5582114,87.17142857142858,84.373146,Good,Good
7.5,7.22,2.5,7.4842286,7.521103,1.5476623,81.55714285714285,85.90187,Good,Good
7.4,7.81,1.6,7.0919,7.544153,1.8769517,83.92857142857142,81.86571,Good,Good
7.1,7.8,1.9,7.3269386,7.5416093,1.5918646,80.67142857142856,84.76233,Good,Good
7.4,7.52,1.6,7.22244,7.549401,1.686743,85.17142857142858,83.63716,Good,Good
7.4,7.5,2.0,7.3417277,7.514625,1.5467024,82.85714285714286,85.22289,Good,Good
7.6,7.53,2.4,7.3242874,7.5243554,1.7020159,81.32857142857142,84.16211,Good,Good
7.1,7.81,1.1,7.2665668,7.528837,1.8182487,85.42857142857142,83.1569,Good,Good
8.0,7.72,1.8,7.0852103,7.5784917,1.5484183,86.11428571428571,83.65629,Good,Good
8.6,7.51,1.7,7.4239845,7.5469694,1.5728422,90.61428571428571,85.338715,Excellent,Good
7.2,7.48,1.2,7.3124065,7.685793,1.6524881,86.74285714285713,83.708,Good,Good
7.3,7.66,1.5,7.2010174,7.655588,1.7318524,84.67142857142858,82.80431,Good,Good
7.7,7.58,1.7,7.282141,7.641798,1.7246318,85.8142857142857,83.312355,Good,Good
7.2,7.63,1.2,7.534114,7.6345696,1.7510914,86.1,84.44444,Good,Good
7.4,7.88,1.8,7.1363993,7.6522546,1.6843176,82.42857142857143,82.780716,Good,Good
7.1,7.76,1.3,7.2886586,7.60783,1.6275609,84.44285714285714,84.072945,Good,Good
7.7,7.7,1.5,7.083397,7.627451,1.6042855,86.5,83.1022,Good,Good
7.6,7.82,1.6,7.3278084,7.566541,1.5075316,84.88571428571427,85.165825,Good,Good
7.2,7.65,1.7,7.277468,7.5796366,1.5224202,83.0142857142857,84.76866,Good,Good
7.2,8.06,1.3,7.168562,7.548024,1.5637405,83.65714285714286,84.111694,Good,Good
8.2,7.32,1.7,7.1823635,7.7060018,1.4909191,89.42857142857143,83.94058,Good,Good
7.5,7.42,2.0,7.421606,7.493762,1.4745109,83.7,86.14484,Good,Good
8.7,7.42,1.2,7.79284,7.7938814,1.6290139,94.5,85.787766,Excellent,Good
7.5,7.08,2.4,7.8354573,7.7331963,1.8409716,82.75714285714285,84.98919,Good,Good
6.9,7.72,1.1,7.3055143,7.488256,1.9995303,84.81428571428572,82.43787,Good,Good
7.4,7.89,1.4,6.9314117,7.7169385,1.9179672,84.78571428571428,80.07666,Good,Good
7.4,7.75,1.4,7.302021,7.693597,1.805048,85.38571428571429,82.70726,Good,Good
8.2,7.81,1.3,7.3348565,7.6579666,1.7207121,89.72857142857143,83.53015,Good,Good
7.4,7.62,2.2,7.63965,7.6316833,1.5750316,81.14285714285714,86.04085,Good,Good
7.9,7.68,1.1,7.296634,7.578441,1.8105277,89.9857142857143,83.14097,Good,Good
7.4,7.62,1.2,7.4858713,7.5848856,1.4922774,87.14285714285714,85.96904,Good,Good
7.9,7.81,2.0,7.2812123,7.570072,1.5040616,84.02857142857142,84.93853,Good,Good
9.0,7.96,1.6,7.3788896,7.578795,1.6203144,91.28571428571428,84.69202,Excellent,Good
7.8,7.59,1.9,8.05403,7.6698456,1.5073643,85.07142857142857,88.355194,Good,Good
7.5,7.64,1.0,7.2715397,7.787195,1.7548752,88.75714285714285,82.45476,Good,Good
7.1,7.82,1.7,7.2272444,7.756796,1.7893069,81.78571428571428,82.156975,Good,Good
7.4,8.12,1.2,7.1893225,7.715981,1.8890834,85.0,81.543625,Good,Good
6.9,7.98,1.8,7.380718,7.847197,1.682357,79.5,83.17861,Good,Good
7.6,7.92,2.4,7.117623,7.7469463,1.858476,79.65714285714284,81.23606,Good,Good
7.3,7.92,1.2,7.4106965,7.672338,1.8310533,85.35714285714286,83.185715,Good,Good
7.4,7.58,1.4,7.1185102,7.8078876,1.773539,86.1142857142857,81.488945,Good,Good
7.4,7.58,1.4,7.2947016,7.695819,1.80517,86.1142857142857,82.6604,Good,Good
7.5,7.84,1.5,7.3269963,7.645205,1.7016001,84.9,83.66022,Good,Good
7.7,7.91,1.4,7.2984605,7.640626,1.5886242,86.19999999999999,84.21502,Good,Good
8.3,8.08,1.3,7.3319106,7.6430397,1.4933684,89.07142857142858,84.94346,Good,Good
7.9,7.53,1.9,8.00056,7.830573,1.3015004,85.82857142857142,88.6342,Good,Good
8.7,7.75,1.7,8.232532,7.6792507,1.6161528,90.08571428571429,88.55467,Excellent,Good
7.2,7.4,1.1,8.261684,7.672674,1.6652858,87.68571428571428,88.43382,Good,Good
7.4,7.64,1.1,7.359784,7.612472,1.6181483,87.65714285714284,84.46515,Good,Good
7.9,7.78,1.0,7.306387,7.6299605,1.6129302,90.15714285714286,84.154526,Excellent,Good
7.2,7.62,2.1,7.5478926,7.6293955,1.5056293,80.74285714285713,86.00828,Good,Good
8.2,7.72,2.2,7.334483,7.5624437,1.824551,84.71428571428571,83.314644,Good,Good
7.8,7.57,1.0,7.5791974,7.576397,1.7173976,90.55714285714285,85.12134,Excellent,Good
7.8,7.57,1.0,7.46557,7.5957737,1.4886973,90.55714285714285,85.842354,Excellent,Good
7.1,7.61,1.7,7.4284244,7.5873933,1.4765046,82.68571428571428,85.7657,Good,Good
7.5,7.81,1.0,7.2510104,7.5761247,1.6955014,88.02857142857142,83.61294,Good,Good
7.8,7.58,1.9,7.2561383,7.6177244,1.4652236,85.1142857142857,84.841965,Good,Good
9.3,7.87,1.9,7.417324,7.5553346,1.6642617,91.37142857142857,84.721054,Excellent,Good
7.5,7.65,1.1,7.3519793,7.534102,1.5518644,88.1142857142857,85.159706,Good,Good
7.4,7.22,2.2,7.3281565,7.564679,1.5337465,82.85714285714285,85.01826,Good,Good
7.6,7.44,1.8,7.181112,7.4774203,1.7471844,85.31428571428572,83.37637,Good,Good
7.2,7.45,2.9,7.4104133,7.498948,1.6180272,76.67142857142858,85.20555,Good,Good
7.5,7.74,1.8,6.97687,7.5075746,2.035081,83.52857142857142,80.49854,Good,Good
7.1,7.69,1.4,7.34361,7.530362,1.6335468,84.14285714285714,84.64378,Good,Good
7.5,7.54,1.4,7.2072997,7.512081,1.5282841,86.78571428571428,84.672165,Good,Good
7.2,7.67,1.2,7.380097,7.485206,1.465778,85.92857142857143,86.02637,Good,Good
7.7,7.41,1.7,7.2085214,7.516869,1.4621072,86.54285714285713,85.05481,Good,Good
7.1,7.62,1.5,7.4236345,7.471863,1.4903785,83.84285714285714,86.15364,Good,Good
9.0,7.8,1.3,7.206279,7.511721,1.5209162,93.77142857142857,84.71281,Excellent,Good
8.1,7.44,1.4,7.980298,7.62297,1.4208496,90.21428571428571,88.70653,Excellent,Good
6.0,7.24,1.9,6.7921214,7.478382,2.061956,77.57142857142857,79.538666,Good,Good
7.2,7.02,1.8,6.6479936,7.4698505,2.1577916,85.11428571428571,78.27958,Good,Good
5.1,7.75,2.8,7.536937,7.5310445,1.731813,65.4857142857143,85.01791,Medium,Good
6.8,6.9,2.1,6.352709,7.5411415,2.3410914,80.97142857142856,75.39782,Good,Good
7.2,7.11,2.4,6.7518387,7.6441936,1.7641076,81.12857142857142,80.41373,Good,Good
7.5,7.09,2.7,6.998916,7.65652,1.9335917,80.91428571428571,80.57938,Good,Good
7.3,7.24,2.4,6.9385853,7.7289066,2.0095742,81.07142857142856,79.511604,Good,Good
7.0,7.3,2.0,7.3272405,7.676405,1.9793471,81.71428571428572,81.861244,Good,Good
7.5,7.1,2.6,7.635393,7.445499,1.7344095,81.47142857142856,85.86123,Good,Good
7.6,7.19,1.8,7.753191,7.4496064,1.7713742,86.38571428571429,86.21083,Good,Good
7.7,7.19,2.6,7.914351,7.458981,1.4850407,82.08571428571429,88.69446,Good,Good
8.3,7.24,2.6,7.8774967,7.426688,1.7870562,84.87142857142857,86.83649,Good,Good
8.8,7.28,1.8,8.832025,7.140934,2.0136986,92.00000000000001,91.47393,Excellent,Excellent
8.4,7.34,2.0,9.085577,7.158482,1.6052613,88.54285714285714,95.1171,Good,Excellent
8.8,7.35,1.6,8.8563175,7.1713486,1.7737359,92.9,92.90483,Excellent,Excellent
8.8,7.53,1.6,9.038544,7.177044,1.5348814,92.12857142857143,95.22467,Excellent,Excellent
9.0,7.34,1.4,8.960949,7.2707796,1.5291083,95.14285714285714,94.46961,Excellent,Excellent
9.0,7.34,1.4,9.066005,7.2036276,1.4228059,95.14285714285714,95.9205,Excellent,Excellent
8.9,7.31,1.6,9.045429,7.202696,1.414696,93.57142857142858,95.87028,Excellent,Excellent
8.9,7.31,1.6,9.016762,7.1846013,1.48705,93.57142857142858,95.37036,Excellent,Excellent
9.1,7.32,1.4,8.990701,7.186898,1.4896985,95.72857142857143,95.21432,Excellent,Excellent
9.1,7.32,1.4,9.039363,7.2011957,1.4037533,95.72857142857143,95.91203,Excellent,Excellent
8.8,7.36,1.6,9.032799,7.205942,1.4017181,92.85714285714286,95.87108,Excellent,Excellent
8.8,7.36,1.6,8.879039,7.2135134,1.4970319,92.85714285714286,94.497955,Excellent,Excellent
9.2,7.75,1.2,9.081454,7.8733125,1.2558525,95.58571428571429,94.129395,Excellent,Excellent
8.9,7.9,1.4,9.155119,7.824069,1.2202963,92.24285714285713,94.9221,Excellent,Excellent
8.6,7.84,1.5,8.976967,7.8779287,1.3056021,90.4,93.28867,Excellent,Excellent
8.8,7.67,1.4,8.772451,7.8597307,1.3921298,92.72857142857143,91.82492,Excellent,Excellent
9.0,7.9,1.4,8.843715,7.8240166,1.3755224,92.74285714285713,92.433945,Excellent,Excellent
8.7,7.85,1.5,8.98539,7.869914,1.2968991,90.85714285714286,93.41735,Excellent,Excellent
8.9,7.9,1.5,8.824226,7.8515,1.356431,91.64285714285714,92.33327,Excellent,Excellent
9.0,7.85,1.4,8.933866,7.868618,1.3323433,92.95714285714286,92.95262,Excellent,Excellent
8.9,7.85,1.4,8.97408,7.8640947,1.3144368,92.45714285714286,93.280525,Excellent,Excellent
9.1,7.92,1.2,8.915405,7.870813,1.333965,94.35714285714285,92.84119,Excellent,Excellent
8.7,7.92,1.3,9.028581,7.8809996,1.252135,91.75714285714285,93.854385,Excellent,Excellent
9.3,8.42,1.3,8.797831,7.880836,1.3244518,92.61428571428573,92.26743,Excellent,Excellent
8.1,8.43,3.3,7.5135365,8.248755,3.5671067,74.57142857142857,70.81323,Good,Good
8.1,8.42,3.5,8.031216,8.224789,3.3866253,73.41428571428571,74.587234,Good,Good
7.1,8.38,3.8,7.9326963,8.223697,3.5982687,66.78571428571428,72.82945,Medium,Good
6.4,8.3,4.3,7.1800995,8.199464,3.8426104,60.628571428571426,67.70428,Medium,Medium
6.7,8.32,4.1,6.7040057,8.120084,4.1369143,63.24285714285714,63.898186,Medium,Medium
7.0,8.31,3.8,6.829391,8.136965,4.0934896,66.58571428571429,64.71331,Medium,Medium
6.9,8.39,3.7,7.0451384,8.15844,3.885899,66.34285714285714,66.94556,Medium,Medium
7.2,8.43,3.5,7.114659,8.216773,3.8295097,68.87142857142857,67.3815,Medium,Medium
7.2,8.41,3.5,7.4861245,8.276507,3.659942,68.95714285714286,70.00023,Medium,Good
8.4,8.34,3.3,7.4818172,8.268078,3.6419744,76.45714285714286,70.12262,Good,Good
8.7,8.42,3.0,8.782252,8.320223,3.4513566,79.41428571428571,77.54503,Good,Good
10.2,8.28,2.8,9.22185,8.376097,3.1690247,88.71428571428572,81.197556,Good,Good
8.0,8.38,3.6,7.410928,8.216193,3.849756,72.4857142857143,68.74385,Good,Medium
7.7,8.3,3.8,7.7733026,8.188754,3.653748,70.12857142857142,71.849365,Good,Good
6.7,8.28,4.2,7.486346,8.143356,3.8173127,62.81428571428572,69.627754,Medium,Medium
6.3,8.27,4.4,6.814056,8.109068,4.061558,59.65714285714285,64.947784,Medium,Medium
6.5,8.22,4.4,6.622573,8.084283,4.1695127,60.87142857142856,63.448868,Medium,Medium
6.8,8.39,4.0,6.581246,8.046993,4.215395,64.04285714285714,63.12675,Medium,Medium
7.1,8.42,3.8,6.9298716,8.178545,4.1017923,66.61428571428571,64.9877,Medium,Medium
7.0,8.3,3.6,7.2294497,8.229638,3.9999132,67.82857142857142,66.87789,Medium,Medium
7.3,8.31,3.5,7.068357,8.153055,3.7086713,69.88571428571429,68.148094,Medium,Medium
8.3,8.41,3.3,7.4237084,8.200004,3.6127825,75.65714285714286,70.29898,Good,Good
8.8,8.37,3.0,8.799623,8.360586,3.4767804,80.12857142857143,77.30636,Good,Good
9.6,8.17,3.3,9.3665285,8.368036,3.185645,83.1857142857143,81.85577,Good,Good
7.4,7.92,2.8,7.7267675,8.069986,3.0124533,76.25714285714285,75.973465,Good,Good
7.5,8.04,2.8,7.7004867,7.99803,2.9499297,76.24285714285715,76.52558,Good,Good
7.6,8.06,2.9,7.8362565,8.065956,2.9285731,76.05714285714285,77.04146,Good,Good
7.8,8.11,2.7,7.8824353,8.0855255,2.9632177,78.04285714285714,76.98062,Good,Good
7.8,8.11,2.8,8.173463,8.146608,2.7999415,77.44285714285715,79.15363,Good,Good
7.9,8.15,2.7,8.151902,8.1540165,2.8346305,78.37142857142857,78.80595,Good,Good
7.6,8.09,2.6,8.323344,8.194094,2.7510004,77.72857142857143,79.99317,Good,Good
8.0,8.11,2.6,8.055794,8.152452,2.7396302,79.64285714285714,78.90211,Good,Good
8.7,8.18,2.7,8.438233,8.19641,2.6629527,82.24285714285713,81.08598,Good,Good
8.9,8.24,2.8,9.10207,8.283662,2.641491,82.38571428571429,84.159996,Good,Good
8.8,8.23,2.8,9.22011,8.300201,2.699997,81.92857142857143,84.32828,Good,Good
9.0,8.27,2.7,9.137892,8.290874,2.7262874,83.35714285714285,83.79942,Good,Good
7.8,7.9,3.2,7.684571,8.078768,3.297679,75.94285714285714,74.01349,Good,Good
7.9,7.84,3.0,7.918289,7.997752,3.1605217,77.9,76.35224,Good,Good
8.4,7.91,2.9,8.107694,8.01617,3.083138,80.69999999999999,77.68463,Good,Good
7.8,8.01,3.4,8.45739,8.058696,3.00778,74.27142857142857,79.703,Good,Good
8.0,7.98,3.1,7.886318,8.016328,3.364321,77.2,74.88998,Good,Good
8.2,8.07,3.2,8.10071,8.006315,3.21072,77.21428571428571,76.92645,Good,Good
8.3,7.91,2.5,8.205011,8.049949,3.2743783,82.60000000000001,76.87901,Good,Good
8.0,8.01,2.8,8.454016,8.006872,2.7781956,78.87142857142858,81.285736,Good,Good
9.4,8.07,2.2,8.160133,8.006517,2.972901,89.21428571428571,78.64961,Good,Good
9.1,7.94,2.0,9.20366,8.160322,2.3985932,89.47142857142858,86.65394,Good,Good
9.4,8.07,2.2,8.673944,7.999219,2.192638,89.21428571428571,85.93153,Good,Good
10.1,7.97,2.0,8.975792,8.088864,2.2677362,94.34285714285714,86.60599,Excellent,Good
8.6,8.01,2.7,7.8982096,8.058381,3.0038881,82.47142857142858,76.9318,Good,Good
8.0,8.03,3.2,8.450073,8.121353,2.7696707,76.38571428571429,80.82654,Good,Good
8.3,8.01,3.1,8.089856,8.095835,3.1076477,78.57142857142858,77.106964,Good,Good
8.4,8.01,2.5,8.30661,8.097559,3.060865,82.67142857142858,78.464035,Good,Good
8.5,8.12,2.6,8.543217,8.1183405,2.69827,82.1,81.733574,Good,Good
8.9,8.12,2.3,8.645345,8.162668,2.7642841,85.9,81.658165,Good,Good
9.2,8.06,2.6,8.921021,8.1912,2.5730982,85.85714285714286,84.06138,Good,Good
9.6,8.11,2.2,8.981961,8.186015,2.7440848,90.04285714285714,83.36238,Excellent,Good
10.2,8.07,1.9,9.170898,8.202589,2.4524949,95.0142857142857,85.98557,Excellent,Good
7.6,8.2,2.6,7.622453,8.056353,2.9211836,77.25714285714287,76.057945,Good,Good
7.4,8.12,2.6,8.03967,8.15616,2.8028884,76.6,78.42605,Good,Good
7.9,8.15,2.5,7.876599,8.126916,2.793571,79.57142857142857,77.79193,Good,Good
7.7,8.08,2.6,8.381986,8.202038,2.6596742,78.27142857142857,80.80029,Good,Good
8.0,8.11,2.5,8.151903,8.156705,2.7038896,80.24285714285715,79.57888,Good,Good
7.8,8.13,2.5,8.475551,8.206995,2.591033,79.15714285714286,81.65872,Good,Good
8.1,8.02,2.6,8.323787,8.20413,2.598576,80.52857142857144,80.86692,Good,Good
7.9,8.09,2.4,8.4786625,8.175613,2.5891738,80.42857142857142,81.81993,Good,Good
8.4,8.16,2.5,8.412796,8.196972,2.5204225,82.02857142857142,81.81157,Good,Good
8.8,8.24,2.6,8.888634,8.267223,2.4917262,83.08571428571429,84.06186,Good,Good
8.8,8.21,2.5,9.23698,8.313051,2.5226989,83.81428571428572,85.42135,Good,Good
8.9,8.28,2.5,9.199119,8.300217,2.480616,84.01428571428572,85.53954,Good,Good
7.7,7.92,3.0,6.929557,7.910494,3.58534,76.55714285714285,69.23363,Good,Medium
7.2,7.92,3.5,7.80511,7.976117,3.2237034,71.05714285714285,75.49997,Good,Good
7.2,7.9,3.2,7.091605,7.9203,3.5529904,72.94285714285714,70.19594,Good,Good
7.0,7.77,3.3,7.158587,7.919599,3.3891883,71.9,71.51667,Good,Good
7.2,7.9,3.3,6.8758726,7.8512406,3.4723115,72.34285714285714,69.89732,Good,Medium
6.9,7.82,3.2,7.140549,7.9058733,3.4071212,71.78571428571428,71.37771,Good,Good
7.2,7.95,3.1,6.8191686,7.855957,3.3833613,73.32857142857144,70.12729,Good,Good
7.3,8.05,3.3,7.259849,7.9394393,3.270091,72.2,72.652534,Good,Good
7.8,8.12,3.3,7.367207,7.999153,3.3362324,74.4,72.53656,Good,Good
8.0,8.1,3.2,7.9006515,8.085397,3.2933726,76.08571428571429,75.091324,Good,Good
8.0,8.06,3.3,8.11532,8.091189,3.2179213,75.65714285714286,76.59255,Good,Good
7.2,7.8,3.0,7.953531,8.146768,2.8734813,74.57142857142857,77.612045,Good,Good
7.6,7.95,3.0,7.4108186,7.984644,3.098174,75.92857142857143,74.24515,Good,Good
7.4,7.88,2.8,7.890582,8.068,3.0287833,76.42857142857143,76.70307,Good,Good
7.7,8.08,2.7,7.716157,8.02086,2.9600585,77.67142857142856,76.44532,Good,Good
7.8,8.18,2.7,8.136494,8.141268,2.8174613,77.74285714285713,78.88655,Good,Good
7.8,8.11,3.0,8.255806,8.190843,2.7978916,76.24285714285715,79.38807,Good,Good
8.3,8.18,2.8,8.083999,8.143217,2.979729,79.64285714285715,77.64212,Good,Good
8.5,8.23,2.9,8.680308,8.232716,2.7963207,79.82857142857142,81.34055,Good,Good
8.7,8.19,3.0,8.859867,8.262537,2.8468804,80.4,81.807175,Good,Good
7.3,7.92,3.3,7.789259,7.9486556,3.2248998,72.75714285714287,75.531235,Good,Good
7.4,7.95,3.2,7.2798543,7.900899,3.4450307,73.72857142857143,71.868095,Good,Good
7.0,7.82,3.3,7.395384,7.9185257,3.36371,71.68571428571428,72.85812,Good,Good
7.4,7.92,3.2,6.915254,7.8491573,3.4437077,73.85714285714286,70.27478,Good,Good
7.2,8.02,3.2,7.3817873,7.9088483,3.343757,72.42857142857143,72.95133,Good,Good
7.4,7.95,3.2,7.2343874,7.9502296,3.3304794,73.72857142857143,72.11665,Good,Good
7.6,8.03,3.0,7.3986683,7.9347367,3.3214827,75.58571428571429,73.05843,Good,Good
7.5,8.08,3.2,7.7311964,8.015926,3.1395984,73.67142857142856,75.464424,Good,Good
7.8,8.12,3.1,7.6016173,8.038124,3.2592847,75.60000000000001,74.00327,Good,Good
8.2,8.2,3.1,7.953325,8.095028,3.1533146,77.25714285714287,76.15376,Good,Good
8.5,8.15,3.2,8.478576,8.19109,3.094562,78.37142857142857,78.72084,Good,Good
10.4,8.1,1.0,9.89428,7.8518705,1.0730536,100.0,99.3822,Excellent,Excellent
10.4,8.19,1.0,9.863148,7.8537507,1.0759184,100.0,99.201294,Excellent,Excellent
10.4,8.06,1.0,9.832355,7.8702574,1.0854363,100.0,98.91948,Excellent,Excellent
10.4,8.15,1.0,9.847514,7.8482394,1.0867422,100.0,99.08182,Excellent,Excellent
10.3,7.96,1.0,9.829736,7.8639216,1.0880356,100.0,98.917946,Excellent,Excellent
10.4,8.09,1.0,9.832742,7.8349514,1.0883042,100.0,99.05552,Excellent,Excellent
10.4,8.02,1.0,9.848136,7.8525143,1.0819218,100.0,99.09552,Excellent,Excellent
10.5,8.16,1.0,9.876826,7.839094,1.0723256,100.0,99.354065,Excellent,Excellent
10.5,8.09,1.0,9.884165,7.8606267,1.0720283,100.0,99.300255,Excellent,Excellent
10.5,8.09,1.0,9.89506,7.848049,1.0711493,100.0,99.41391,Excellent,Excellent
10.3,8.22,1.0,9.896172,7.8479877,1.0706387,100.0,99.422806,Excellent,Excellent
10.3,8.16,1.0,9.792719,7.8781395,1.0856969,100.0,98.68596,Excellent,Excellent
10.4,7.9,1.0,9.984267,7.802943,1.0313045,100.0,100.0,Excellent,Excellent
10.4,7.92,1.0,9.977885,7.8086643,1.0238789,100.0,100.0,Excellent,Excellent
10.4,7.88,1.0,9.989507,7.812888,1.0206338,100.0,100.0,Excellent,Excellent
10.3,7.89,1.0,10.015375,7.804322,1.0126091,100.0,100.0,Excellent,Excellent
