Year,Month_No,Month,Round,State,Station Code,Station Name,DO
2022,5,May,2,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",8.8
2022,6,June,1,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.8
2022,6,June,2,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",8.0
2022,7,July,1,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.6
2022,7,July,2,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",8.1
2022,8,August,1,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.1
2022,8,August,2,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.1
2022,9,September,1,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.2
2022,9,September,2,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.4
2022,10,October,1,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.3
2022,10,October,2,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.6
2022,11,November,1,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",7.4
2022,11,November,2,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",8.2
2022,12,December,1,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",8.4
2022,12,December,2,Uttar Pradesh,1070,"RIVER GANGA AT VARANASI U/S NEAR VISHWASUNDARI BRIDGE B/C DRAINS( NAGWA NALA, SAMNE GHAT NALA,NAKHHI NALA)",8.5
2022,1,January,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",9.8
2022,1,January,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",9.9
2022,2,February,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",9.6
2022,2,February,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",9.9
2022,3,March,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.2
2022,3,March,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.5
2022,4,April,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.3
2022,4,April,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.4
2022,5,May,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.4
2022,5,May,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.6
2022,6,June,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.0
2022,6,June,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.2
2022,7,July,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.0
2022,7,July,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.2
2022,8,August,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",6.7
2022,8,August,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",6.9
2022,9,September,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",6.6
2022,9,September,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",6.8
2022,10,October,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",6.5
2022,10,October,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",6.8
2022,11,November,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",6.6
2022,11,November,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.4
2022,12,December,1,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.5
2022,12,December,2,Uttar Pradesh,1071,"RIVER GANGA AT VARANASI D/S , A/C RIVER VARUNA , U.P",7.7
2022,1,January,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",10.2
2022,1,January,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",10.6
2022,2,February,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",9.8
2022,2,February,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",10.3
2022,3,March,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.6
2022,3,March,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.8
2022,4,April,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.8
2022,4,April,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",8.3
2022,5,May,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.8
2022,5,May,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",8.2
2022,6,June,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.5
2022,6,June,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.7
2022,7,July,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.4
2022,7,July,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.7
2022,8,August,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.0
2022,8,August,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.2
2022,9,September,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.0
2022,9,September,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.2
2022,10,October,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.1
2022,10,October,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.3
2022,11,November,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.3
2022,11,November,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.8
2022,12,December,1,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",7.8
2022,12,December,2,Uttar Pradesh,10152,"RIVER GANGA A/C GOMTI RIVER, BHUSAULA",8.1
2022,1,January,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),9.9
2022,1,January,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),10.8
2022,2,February,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),10.2
2022,2,February,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),10.6
2022,3,March,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),9.6
2022,3,March,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),10.0
2022,4,April,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),7.6
2022,4,April,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),7.9
2022,5,May,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),7.3
2022,5,May,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),6.7
2022,6,June,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),7.1
2022,6,June,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),6.5
2022,7,July,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),7.5
2022,7,July,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),6.7
2022,8,August,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),7.4
2022,8,August,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),4.1
2022,9,September,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),7.2
2022,10,October,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),7.3
2022,11,November,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),8.4
2022,12,December,1,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),9.3
2022,12,December,2,Uttar Pradesh,10156,RIVER GANGA AT BATHING GHAT (GOLA GHAT),9.9
2022,1,January,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",9.5
2022,1,January,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",9.6
2022,2,February,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",9.3
2022,2,February,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",9.6
2022,3,March,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0
2022,3,March,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.3
2022,4,April,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.2
2022,4,April,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.6
2022,5,May,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0
2022,5,May,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4
2022,6,June,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.8
2022,6,June,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.0
2022,7,July,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.8
2022,7,July,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4
2022,8,August,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.4
2022,8,August,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.7
2022,9,September,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.7
2022,9,September,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.8
2022,10,October,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.4
2022,10,October,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.6
2022,11,November,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",6.7
2022,11,November,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.1
2022,12,December,1,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.3
2022,12,December,2,Uttar Pradesh,1073,"RIVER GANGA AT TARIGHAT (GHAZIPUR), U.P",7.4
2021,1,January,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",10.8
2021,1,January,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",9.9
2021,2,February,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",9.3
2021,2,February,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",9.8
2021,3,March,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.6
2021,3,March,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.9
2021,4,April,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.5
2021,4,April,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.5
2021,5,May,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.5
2021,5,May,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",9.0
2021,6,June,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.9
2021,6,June,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",9.0
2021,7,July,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",7.7
2021,7,July,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.0
2021,8,August,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",7.7
2021,8,August,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.0
2021,9,September,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",7.7
2021,9,September,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",7.9
2021,10,October,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",7.8
2021,10,October,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.1
2021,11,November,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",8.4
2021,11,November,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",9.1
2021,12,December,1,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",9.3
2021,12,December,2,Uttar Pradesh,10150,"RIVER GANGA AT MADHYA GANGA BARRAGE, BIJNOR",9.8
2021,1,January,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",10.2
2021,1,January,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",10.8
2021,2,February,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",10.6
2021,2,February,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",10.7
2021,3,March,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",9.4
2021,3,March,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",9.7
2021,4,April,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",9.0
2021,4,April,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",9.2
2021,5,May,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",6.8
2021,5,May,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",8.5
2021,6,June,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",7.5
2021,6,June,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",7.9
2021,7,July,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",7.8
2021,7,July,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",8.8
2021,8,August,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",8.6
2021,8,August,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",8.7
2021,9,September,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",8.1
2021,9,September,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",8.9
2021,10,October,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",10.7
2021,10,October,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",9.3
2021,11,November,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",10.5
2021,11,November,2,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",10.7
2021,12,December,1,Uttar Pradesh,1062,"RIVER GANGA AT D/S GARHMUKTESHWAR, U.P",10.7
2021,1,January,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",10.7
2021,2,February,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",10.8
2021,2,February,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",11.0
2021,3,March,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",10.3
2021,4,April,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",9.5
2021,4,April,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",9.6
2021,5,May,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",9.0
2021,5,May,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",9.6
2021,6,June,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",7.6
2021,6,June,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",7.8
2021,7,July,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",8.0
2021,7,July,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",9.1
2021,8,August,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",8.9
2021,8,August,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",9.0
2021,9,September,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",8.5
2021,9,September,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",9.2
2021,10,October,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",11.0
2021,10,October,2,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",9.5
2021,11,November,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",11.0
2021,12,December,1,Uttar Pradesh,10149,"RIVER GANGA AT U/S BRIJ GHAT ,GHARMUKTESHWAR",11.0
2021,1,January,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.0
2021,1,January,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.2
2021,2,February,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.2
2021,2,February,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.9
2021,3,March,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.5
2021,3,March,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.6
2021,4,April,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",7.1
2021,4,April,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.1
2021,5,May,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",6.9
2021,5,May,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",9.1
2021,6,June,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",6.5
2021,6,June,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",6.9
2021,7,July,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",6.6
2021,7,July,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",7.1
2021,8,August,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",6.5
2021,8,August,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",7.4
2021,9,September,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.1
2021,9,September,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.2
2021,10,October,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.1
2021,10,October,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.1
2021,11,November,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.3
2021,11,November,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",9.1
2021,12,December,1,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",8.9
2021,12,December,2,Uttar Pradesh,2488,"RIVER GANGA U/S, ANOOPSHAHAR",9.2
2021,1,January,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.3
2021,1,January,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.6
2021,2,February,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.4
2021,2,February,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.6
2021,3,March,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.7
2021,3,March,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.7
2021,4,April,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",7.2
2021,4,April,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.2
2021,5,May,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",7.0
2021,5,May,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.9
2021,6,June,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",7.0
2021,7,July,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",6.4
2021,7,July,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",6.9
2021,8,August,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",6.8
2021,8,August,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",7.7
2021,9,September,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",7.9
2021,9,September,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.0
2021,10,October,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.0
2021,10,October,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.0
2021,11,November,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.1
2021,11,November,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.8
2021,12,December,1,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.8
2021,12,December,2,Uttar Pradesh,2489,"RIVER GANGA D/S, ANOOPSHAHAR",8.9
2021,1,January,1,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",8.3
2021,1,January,2,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",8.9
2021,2,February,1,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",7.8
2021,2,February,2,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",9.1
2021,3,March,1,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",8.9
2021,3,March,2,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",9.1
2021,4,April,1,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",7.1
2021,4,April,2,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",8.1
2021,5,May,1,Uttar Pradesh,1145,"RIVER GANGA AT NARORA (BULANDSAHAR), U.P.",7.1
